expansion_,craft_,rarity_,pp_,CardName,Code
Token,Runecraft,Gold,1,Splendid Conjury,rgW7s
Token,Runecraft,Gold,0,Isabelle's Conjuration,rgW80
Token,Runecraft,Gold,0,Tetra's Mettle,rgW8A
Token,Runecraft,Legendary,7,Ultimate Clay Golem,rgXqI
Token,Runecraft,Legendary,4,Celestial Shikigami,rgXqS
Token,Runecraft,Legendary,2,Prophecy of Boons,rgYZA
Token,Runecraft,Legendary,10,Prophecy of Doom,rgYZK
Token,Runecraft,Legendary,1,Delta Cannon,rgYZU
Token,Runecraft,Legendary,7,Seal of Solomon,rgYZe
Token,Runecraft,Legendary,0,Ginger's Curse,rgYZo
Token,Runecraft,Legendary,4,Rite of the Ignorant,rgYZy
Token,Runecraft,Legendary,2,Scourge of the Omniscient,rgYa6
Token,Runecraft,Legendary,2,Rapid Fire,rgYaG
Token,Runecraft,Legendary,1,Words of Judgment,rgYaQ
Token,Dragoncraft,Bronze,5,Dragon,rgow2
Token,Dragoncraft,Bronze,6,Windblast Dragon,rgowC
Token,Dragoncraft,Bronze,2,Megalorca,rgowM
Token,Dragoncraft,Bronze,1,Fire Drake Whelp,rgowW
Token,Dragoncraft,Bronze,3,Basilisk,rgowg
Token,Dragoncraft,Bronze,4,Dragon's Handspur,rgpew
Token,Dragoncraft,Silver,7,Whitescale Dragon,rgrMI
Token,Dragoncraft,Silver,7,Blackscale Dragon,rgrMS
Token,Dragoncraft,Silver,3,Trample,rgrrY
Token,Dragoncraft,Silver,3,Whirlwind,rgrri
Token,Dragoncraft,Silver,2,White Breath,rgs5K
Token,Dragoncraft,Silver,4,Black Breath,rgs5U
Token,Dragoncraft,Silver,1,Draconic Counsel,rgs5e
Token,Dragoncraft,Gold,2,Poseidon's Guard,rgtoY
Token,Dragoncraft,Gold,4,"Ian & Adelle, Newlyweds",rgtoi
Token,Dragoncraft,Gold,4,"Adelle, Jealous Dragon",rgtos
Token,Dragoncraft,Gold,1,Eternal Whale,rgtp0
Token,Dragoncraft,Gold,10,Dragon Sphere,rgu2A
Token,Dragoncraft,Gold,2,Dragonlife Blade,rguXQ
Token,Dragoncraft,Gold,2,Dragonstrife Blade,rguXa
Token,Dragoncraft,Gold,1,Dragoon's Command,rguXk
Token,Dragoncraft,Gold,2,Dragoon's Meditation,rguXu
Token,Dragoncraft,Gold,0,Rowen's Roar,rguY2
Token,Dragoncraft,Gold,0,Valdain's Claw,rguYC
Token,Dragoncraft,Legendary,10,Virtuous Lindworm,rgwEo
Token,Dragoncraft,Legendary,10,Iniquitous Lindworm,rgwEy
Token,Dragoncraft,Legendary,10,"Zooey, Arbiter of the Skies",rgwF6
Token,Dragoncraft,Legendary,2,Hellflame Dragon,rgwFG
Token,Dragoncraft,Legendary,2,Otohime's Vanguard,rgwFQ
Token,Dragoncraft,Legendary,6,Devoted Dragon,rgwFa
Token,Dragoncraft,Legendary,5,Supreme Golden Dragon,rgwFk
Token,Dragoncraft,Legendary,5,Supreme Silver Dragon,rgwFu
Token,Dragoncraft,Legendary,7,Azure Dragon's Rage,rgwG2
Token,Dragoncraft,Legendary,5,Crimson Dragon's Sorrow,rgwGC
Token,Dragoncraft,Legendary,2,Whitefrost Whisper,rgwzg
Token,Dragoncraft,Legendary,4,Shadow's Corrosion,rgwzq
Token,Shadowcraft,Bronze,1,Skeleton,rhBKY
Token,Shadowcraft,Bronze,1,Ghost,rhBKi
Token,Shadowcraft,Bronze,2,Zombie,rhBKs
Token,Shadowcraft,Bronze,4,Lich,rhBL0
Token,Shadowcraft,Bronze,5,Profane Resurrection,rhBaA
Token,Shadowcraft,Bronze,5,Fabled Treasure,rhBaK
Token,Shadowcraft,Silver,8,Giant Skull,rhDmo
Token,Shadowcraft,Silver,8,Hell Lord Skeleton,rhDmy
Token,Shadowcraft,Silver,0,Fran's Attendant,rhDn6
Token,Shadowcraft,Silver,3,Deep Dream,rhEG2
Token,Shadowcraft,Silver,0,Fran's Curse,rhEVg
Token,Shadowcraft,Gold,4,Spellplate Cavalier,rhGD2
Token,Shadowcraft,Gold,4,Bone Cavalier,rhGDC
Token,Shadowcraft,Gold,6,Infernal Crown,rhGiI
Token,Shadowcraft,Gold,1,Descent into Madness,rhGxw
Token,Shadowcraft,Gold,5,Forbidden Art,rhGy4
Token,Shadowcraft,Gold,2,Pudding Time,rhGyE
Token,Shadowcraft,Gold,0,Luna's Game,rhGyO
Token,Shadowcraft,Gold,0,Aenea's Friendship,rhGyY
Token,Shadowcraft,Legendary,4,Velocious Beetle,rhIfI
Token,Shadowcraft,Legendary,4,Virulent Hornet,rhIfS
Token,Shadowcraft,Legendary,4,Vicious Scorpion,rhIfc
Token,Shadowcraft,Legendary,1,"Mimi, Right Paw Hellhound",rhIfm
Token,Shadowcraft,Legendary,1,"Coco, Left Paw Hellhound",rhIfw
Token,Shadowcraft,Legendary,8,Lurker in the Dark,rhIg4
Token,Shadowcraft,Legendary,4,Vengeful Mantis,rhIgE
Token,Shadowcraft,Legendary,4,Veiled Shudderfly,rhIgO
Token,Shadowcraft,Legendary,4,Roly-Poly Mk I,rhIgY
Token,Shadowcraft,Legendary,7,"Hades, Father of Purgatory",rhIgi
Token,Shadowcraft,Legendary,3,Necrofauna,rhIgs
Token,Shadowcraft,Legendary,2,One-Tailed Fox,rhIh0
Token,Shadowcraft,Legendary,2,Skullfather,rhIhA
Token,Shadowcraft,Legendary,9,He Who Once Rocked,rhIhK
Token,Shadowcraft,Legendary,1,Mimi,rhJOA
Token,Shadowcraft,Legendary,1,Coco,rhJOK
Token,Shadowcraft,Legendary,5,Eternal Potion,rhJOU
Token,Shadowcraft,Legendary,1,Instant Potion,rhJOe
Token,Shadowcraft,Legendary,6,Eternal Vow,rhJOo
Token,Shadowcraft,Legendary,1,Fleeting Joy,rhJOy
Token,Bloodcraft,Bronze,1,Forest Bat,rhZl2
Token,Bloodcraft,Bronze,1,Serpent,rhZlC
Token,Bloodcraft,Silver,5,"Buller, Saintly Maiden",rhcBI
Token,Bloodcraft,Silver,5,"Buller, Dark Maiden",rhcBS
Token,Bloodcraft,Silver,2,Night Fall,rhcgY
Token,Bloodcraft,Silver,2,Madness Revealed,rhcgi
Token,Bloodcraft,Silver,2,Blazing Sapphire,rhcgs
Token,Bloodcraft,Silver,4,Blazing Ruby,rhch0
Token,Bloodcraft,Gold,2,"Raven, Noontide Vampire",rhedY
Token,Bloodcraft,Gold,2,"Raven, Midnight Vampire",rhedi
Token,Bloodcraft,Gold,2,"Aza & Iza, Feline Maids",rheds
Token,Bloodcraft,Gold,2,Peckish Owlcat,rhee0
Token,Bloodcraft,Gold,2,Leoparion,rheeA
Token,Bloodcraft,Gold,3,Demon Song,rhfMQ
Token,Bloodcraft,Gold,0,Urias's Revelry,rhfMa
Token,Bloodcraft,Gold,0,Mono's Resolve,rhfMk
Token,Bloodcraft,Legendary,8,Medusiana,rhh3o
Token,Bloodcraft,Legendary,6,Kind Queen Vania,rhh3y
Token,Bloodcraft,Legendary,6,Blood Queen Vania,rhh46
Token,Bloodcraft,Legendary,2,Voice of the Abyss,rhh4G
Token,Bloodcraft,Legendary,3,Kudlak,rhh4Q
Token,Bloodcraft,Legendary,4,"XIV. Luzen, Temperance",rhh4a
Token,Bloodcraft,Legendary,3,Unselfish Grace,rhhZ2
Token,Bloodcraft,Legendary,2,Crimson Burst,rhhog
Token,Bloodcraft,Legendary,5,Alpha Drive,rhhoq
Token,Bloodcraft,Legendary,1,Insatiable Desire,rhho-
Token,Havencraft,Bronze,3,Holy Falcon,rhy9Y
Token,Havencraft,Bronze,4,Holyflame Tiger,rhy9i
Token,Havencraft,Bronze,5,Pegasus,rhy9s
Token,Havencraft,Bronze,5,Guardian Fox,rhyA0
Token,Havencraft,Bronze,6,Holywing Dragon,rhyAA
Token,Havencraft,Bronze,5,Regal Falcon,rhyAK
Token,Havencraft,Bronze,6,Barong,rhyAU
Token,Havencraft,Bronze,4,Dream Rabbit,rhyAe
Token,Havencraft,Bronze,5,Adamantium Bird,rhyAo
Token,Havencraft,Bronze,4,Bejeweled Tortoise,rhyAy
Token,Havencraft,Bronze,3,White Snake,rhyB6
Token,Havencraft,Bronze,3,Time Owl,rhyBG
Token,Havencraft,Bronze,2,Holy Shield Lion,rhyBQ
Token,Havencraft,Bronze,3,"Meowskers, Ruff-Tuff Major",rhyBa
Token,Havencraft,Bronze,2,Sacred Teachings,rhyeo
Token,Havencraft,Bronze,2,Forbidden Teachings,rhyey
Token,Havencraft,Silver,4,Holy Fowl of Ivory,rh-bo
Token,Havencraft,Silver,4,Hexed Fowl of Ebon,rh-by
Token,Havencraft,Silver,4,Holy Plate Lion,rh-c6
Token,Havencraft,Silver,6,Unicorn,rh-cG
Token,Havencraft,Silver,3,Unicorn Spear,rh_Kq
Token,Havencraft,Gold,4,Heaven's Golem,ri122
Token,Havencraft,Gold,6,Holy King Lion,ri12C
Token,Havencraft,Gold,6,Ephemeral Moon,ri1XI
Token,Havencraft,Gold,1,White Diamond,ri1XS
Token,Havencraft,Gold,1,Black Diamond,ri1Xc
Token,Havencraft,Gold,1,Lorena's Holy Water,ri1mw
Token,Havencraft,Gold,2,Lorena's Iron Fist,ri1n4
Token,Havencraft,Gold,1,Mark of Balance,ri1nE
Token,Havencraft,Gold,0,Eris's Prayer,ri1nO
Token,Havencraft,Gold,0,Meowskers's Raid,ri1nY
Token,Havencraft,Legendary,5,Ceryneian Lighthind,ri3UI
Token,Havencraft,Legendary,5,Ceryneian Darkhind,ri3US
Token,Havencraft,Legendary,2,Holy Cavalier,ri3Uc
Token,Havencraft,Legendary,1,Meus Knight,ri3Um
Token,Havencraft,Legendary,8,Awakened Seraph,ri3zY
Token,Havencraft,Legendary,8,Renascent Seraph,ri3zi
Token,Havencraft,Legendary,8,"Seraph Lapis, Glory Be",ri3zs
Token,Havencraft,Legendary,4,Totem of Madness,ri3-0
Token,Havencraft,Legendary,2,Somnolent Strength,ri3-A
Token,Havencraft,Legendary,0,Salvation Ex Limonia,ri4DA
Token,Havencraft,Legendary,2,Haven Fire,ri4DK
Token,Portalcraft,Bronze,1,Ancient Artifact,riKa2
Token,Portalcraft,Bronze,3,Mystic Artifact,riKaC
Token,Portalcraft,Bronze,1,Analyzing Artifact,riKaM
Token,Portalcraft,Bronze,5,Radiant Artifact,riKaW
Token,Portalcraft,Bronze,0,Puppet,riKag
Token,Portalcraft,Bronze,7,Prime Artifact,riKaq
Token,Portalcraft,Bronze,3,Bifurcating Artifact,riKa-
Token,Portalcraft,Bronze,5,Barrier Artifact,riKb8
Token,Portalcraft,Bronze,5,Keenedge Artifact,riKbI
Token,Portalcraft,Bronze,5,Airstrike Artifact,riKbS
Token,Portalcraft,Bronze,1,Artifact Squadron,riL3I
Token,Portalcraft,Bronze,1,Artifact's Glow,riL3S
Token,Portalcraft,Bronze,7,Paradigm Shift,riLIw
Token,Portalcraft,Silver,2,L'Ange Miriam,riN0I
Token,Portalcraft,Silver,2,La Diablotine Miriam,riN0S
Token,Portalcraft,Silver,5,"Robomi, Steel Warrior",riN0c
Token,Portalcraft,Silver,2,Miraculous Invention,riNFw
Token,Portalcraft,Silver,1,Hazardous Invention,riNG4
Token,Portalcraft,Silver,3,"Go, Go, Robomi!",riNVY
Token,Portalcraft,Gold,3,Victoria,riPSY
Token,Portalcraft,Gold,2,Guardform Golem,riPSi
Token,Portalcraft,Gold,2,Strikeform Golem,riPSs
Token,Portalcraft,Gold,2,"Camieux, Gunpowder Gal",riPT0
Token,Portalcraft,Gold,10,"Shin, Chaotic Darkness",riPTA
Token,Portalcraft,Gold,2,Doll Slayer,riPTK
Token,Portalcraft,Gold,1,Blade of Light,riQBQ
Token,Portalcraft,Gold,1,Blade of Dark,riQBa
Token,Portalcraft,Gold,7,Purgation's Blade,riQBk
Token,Portalcraft,Gold,4,Chaos Awakens,riQBu
Token,Portalcraft,Gold,0,Yuwan's Fury,riQC2
Token,Portalcraft,Gold,0,Belphomet's Crackdown,riQCC
Token,Portalcraft,Legendary,1,Spinaria's Artifact,riRuo
Token,Portalcraft,Legendary,8,"Orchis, Resolute Puppet",riRuy
Token,Portalcraft,Legendary,8,"Orchis, Vengeful Puppet",riRv6
Token,Portalcraft,Legendary,3,Lloyd the Android,riRvG
Token,Portalcraft,Legendary,1,Marionette//Uno,riRvQ
Token,Portalcraft,Legendary,4,Marionette//Due,riRva
Token,Portalcraft,Legendary,6,Marionette//Tre,riRvk
Token,Portalcraft,Legendary,7,Artifact Rhino,riRvu
Token,Portalcraft,Legendary,2,Lococo's Teddy Bear,riRw2
Token,Portalcraft,Legendary,8,Avatar of Desecration,riRwC
Token,Portalcraft,Legendary,8,"Tisiphone, the Malignant",riRwM
Token,Portalcraft,Legendary,8,"Alecto, the Dissonant",riRwW
Token,Portalcraft,Legendary,8,"Megaera, the Indignant",riRwg
Token,Portalcraft,Legendary,0,"Vesha, Herald of Ravage",riRwq
Token,Portalcraft,Legendary,0,"Izalue, Herald of Death",riRw-
Token,Portalcraft,Legendary,0,"Jotet, Herald of Despair",riRx8
Token,Portalcraft,Legendary,4,Armored Tentacle,riRxI
Token,Portalcraft,Legendary,4,Assault Tentacle,riRxS
Token,Portalcraft,Legendary,3,"Spinaria & Lucille, Keepers",riRxc
Token,Portalcraft,Legendary,8,Magitrain,riRxm
Token,Portalcraft,Legendary,10,Destruction in White,riS8Q
Token,Portalcraft,Legendary,10,Destruction in Black,riS8a
Token,Portalcraft,Legendary,3,Wheel of Misfortune,riSO2
Token,Portalcraft,Legendary,3,Gullian Aura,riSdg
Token,Portalcraft,Legendary,0,Gullian Howl,riSdq
Token,Portalcraft,Legendary,1,Dead to Rights,riSd-
Token,Portalcraft,Legendary,4,Wretched Tryst,riSe8
