expansion_,craft_,rarity_,pp_,CardName,id_,Code
天象の楽土,ドラゴン,ブロンズレア,2,献身の水竜,124411020,7QboC
天象の楽土,ドラゴン,ブロンズレア,1,ドラゴンブリーダー,124411030,7QboM
天象の楽土,ドラゴン,ブロンズレア,4,ドラゴンダイブ,124414010,7QcWw
天象の楽土,ドラゴン,シルバーレア,2,釜焚きの竜人,124421010,7QeEI
天象の楽土,ドラゴン,シルバーレア,2,トロピカルマーメイド,124421020,7QeES
天象の楽土,ドラゴン,シルバーレア,5,海神の威光,124424010,7QezA
天象の楽土,ドラゴン,ゴールドレア,8,氷蝕のドラゴン,124431010,7QggY
天象の楽土,ドラゴン,ゴールドレア,3,竜頭のスレイヤー,124431020,7Qggi
天象の楽土,ドラゴン,ゴールドレア,4,竜山の鳴動,124434010,7QhPQ
天象の楽土,ドラゴン,レジェンド,4,独尊龍・スーロン,124441010,7Qj6o
天象の楽土,ドラゴン,レジェンド,6,秘湯の山脈竜,124441020,7Qj6y
天象の楽土,ドラゴン,レジェンド,5,黒白の乱舞・ノール＆ブラン,124441030,7Qj76
天象の楽土,ネクロマンサー,ブロンズレア,1,御宿の幽霊犬,124511010,7Q-CY
天象の楽土,ネクロマンサー,ブロンズレア,4,ウィップネクロマンサー,124511020,7Q-Ci
天象の楽土,ネクロマンサー,ブロンズレア,2,首無しの戦鬼,124511030,7Q-Cs
天象の楽土,ネクロマンサー,ブロンズレア,1,包帯の絡みつき,124514010,7Q-xQ
天象の楽土,ネクロマンサー,シルバーレア,3,冥果の収穫者,124521010,7R0eo
天象の楽土,ネクロマンサー,シルバーレア,6,スカルケンタウロス,124521020,7R0ey
天象の楽土,ネクロマンサー,シルバーレア,2,幽体の剥離,124524010,7R1Ng
天象の楽土,ネクロマンサー,ゴールドレア,6,寒冷の死霊術師,124531010,7R352
天象の楽土,ネクロマンサー,ゴールドレア,10,亡き街の大幽霊,124531020,7R35C
天象の楽土,ネクロマンサー,ゴールドレア,1,大腕の沙汰,124534010,7R3pw
天象の楽土,ネクロマンサー,レジェンド,3,因果の迷い子・アンサージュ,124541010,7R5XI
天象の楽土,ネクロマンサー,レジェンド,7,魂の岐路・ラカンドウラ,124541020,7R5XS
天象の楽土,ネクロマンサー,レジェンド,2,ヴァイスソウルハンター,124541030,7R5Xc
天象の楽土,ヴァンパイア,ブロンズレア,1,ドアマンバット,124611010,7RMd2
天象の楽土,ヴァンパイア,ブロンズレア,2,銀釘の射手,124611020,7RMdC
天象の楽土,ヴァンパイア,ブロンズレア,3,パルクールウルフ,124611030,7RMdM
天象の楽土,ヴァンパイア,ブロンズレア,1,殺意の塗布,124614010,7RNLw
天象の楽土,ヴァンパイア,シルバーレア,6,ルームサービスデビル,124621010,7RP3I
天象の楽土,ヴァンパイア,シルバーレア,1,沼地の大蠍,124621020,7RP3S
天象の楽土,ヴァンパイア,シルバーレア,2,月下の跳躍,124624010,7RPoA
天象の楽土,ヴァンパイア,ゴールドレア,3,変幻のフェイカー,124631010,7RRVY
天象の楽土,ヴァンパイア,ゴールドレア,6,デビルガーディアン,124631020,7RRVi
天象の楽土,ヴァンパイア,ゴールドレア,1,底無しの契約,124634010,7RSEQ
天象の楽土,ヴァンパイア,レジェンド,2,憧れの飛躍・イツルギ,124641010,7RTxo
天象の楽土,ヴァンパイア,レジェンド,4,デモンズグリード・パラセリゼ,124641020,7RTxy
天象の楽土,ヴァンパイア,レジェンド,10,蹂躙の凶王,124641030,7RTy6
天象の楽土,ビショップ,ブロンズレア,1,福呼びの狐,124711010,7Rl1Y
天象の楽土,ビショップ,ブロンズレア,6,アルミラージディフェンサー,124711020,7Rl1i
天象の楽土,ビショップ,ブロンズレア,2,双刃のフェザーフォルク,124711030,7Rl1s
天象の楽土,ビショップ,ブロンズレア,4,詠唱：白鷲の洗礼,124713010,7RlWo
天象の楽土,ビショップ,シルバーレア,2,警策の翼人,124721010,7RnTo
天象の楽土,ビショップ,シルバーレア,4,ペガサスナイト,124721020,7RnTy
天象の楽土,ビショップ,シルバーレア,1,信仰の一撃,124724010,7RoCg
天象の楽土,ビショップ,ゴールドレア,5,ブーメランシスター,124731010,7Rpw2
天象の楽土,ビショップ,ゴールドレア,6,淀みの神父,124731020,7RpwC
天象の楽土,ビショップ,ゴールドレア,2,清めの間,124733010,7RqPI
天象の楽土,ビショップ,レジェンド,6,千箔百面ノ邪神,124741010,7RsMI
天象の楽土,ビショップ,レジェンド,2,ネクベト,124741020,7RsMS
天象の楽土,ビショップ,レジェンド,7,金剛の拳聖,124741030,7RsMc
天象の楽土,ネメシス,ブロンズレア,2,絡繰り給仕,124811010,7S7S2
天象の楽土,ネメシス,ブロンズレア,2,モータージーニアス,124811020,7S7SC
天象の楽土,ネメシス,ブロンズレア,7,クラウンドール,124811030,7S7SM
天象の楽土,ネメシス,ブロンズレア,1,職人の一念,124814010,7S8Aw
天象の楽土,ネメシス,シルバーレア,1,ねじまき売り子,124821010,7S9uI
天象の楽土,ネメシス,シルバーレア,2,機構の撃ち手,124821020,7S9uS
天象の楽土,ネメシス,シルバーレア,3,無情の侵食,124824010,7SAdA
天象の楽土,ネメシス,ゴールドレア,3,トリガーマリオネッター,124831010,7SCKY
天象の楽土,ネメシス,ゴールドレア,8,セレスティアルアーティファクト,124831020,7SCKi
天象の楽土,ネメシス,ゴールドレア,6,マグナチェンジ,124834010,7SD3Q
天象の楽土,ネメシス,レジェンド,5,マグナセイバー,124841010,7SEmo
天象の楽土,ネメシス,レジェンド,3,フルブラストガンナー,124841020,7SEmy
天象の楽土,ネメシス,レジェンド,6,永久の盾・シオン,124841030,7SEn6
極天竜鳴,ニュートラル,ブロンズレア,1,ジャーニーゴブリン,125011010,7SuH2
極天竜鳴,ニュートラル,ブロンズレア,2,福音の天使,125011020,7SuHC
極天竜鳴,ニュートラル,ブロンズレア,2,冒険の夢,125014010,7Su_w
極天竜鳴,ニュートラル,シルバーレア,2,大望のミニゴブリンメイジ,125021010,7SwjI
極天竜鳴,ニュートラル,シルバーレア,3,御言葉の大天使,125021020,7SwjS
極天竜鳴,ニュートラル,ゴールドレア,6,ジャイアントハッピーピッグ,125031010,7Sz9Y
極天竜鳴,ニュートラル,ゴールドレア,7,終焉の地,125032010,7SzPA
極天竜鳴,ニュートラル,レジェンド,9,アルティメットバハムート,125041010,7S_bo
極天竜鳴,ニュートラル,レジェンド,2,メタトロン,125041020,7S_by
極天竜鳴,エルフ,ブロンズレア,1,紅葉のリーフマン,125111010,7TGhY
極天竜鳴,エルフ,ブロンズレア,2,マチェットエルフ,125111020,7TGhi
極天竜鳴,エルフ,ブロンズレア,3,ホーネットユーザー,125111030,7TGhs
極天竜鳴,エルフ,ブロンズレア,3,森の調薬,125114010,7THQQ
極天竜鳴,エルフ,シルバーレア,1,奮起のベビーフェルパー,125121010,7TJ7o
極天竜鳴,エルフ,シルバーレア,3,オウルマンビビット,125121020,7TJ7y
極天竜鳴,エルフ,シルバーレア,5,旋律のダークエルフ・アルバ,125121030,7TJ86
極天竜鳴,エルフ,ゴールドレア,1,アクアフェアリー,125131010,7TLa2
極天竜鳴,エルフ,ゴールドレア,1,豪風の襲来,125134010,7TMIw
極天竜鳴,エルフ,レジェンド,5,シャイニングヴァルキリー,125141010,7TO0I
極天竜鳴,エルフ,レジェンド,2,神鉄の鍛冶師・レーネ,125141020,7TO0S
極天竜鳴,ロイヤル,ブロンズレア,2,グレートシーフ,125211010,7Tf62
極天竜鳴,ロイヤル,ブロンズレア,2,ルミナスヒーラー・リララ,125211020,7Tf6C
極天竜鳴,ロイヤル,ブロンズレア,1,サージェントキャット,125211030,7Tf6M
極天竜鳴,ロイヤル,ブロンズレア,2,手裏剣術,125214010,7Tfqw
極天竜鳴,ロイヤル,シルバーレア,1,ブレイブヴァンガード,125221010,7ThYI
極天竜鳴,ロイヤル,シルバーレア,3,光灯すルミナスメイジ,125221020,7ThYS
極天竜鳴,ロイヤル,シルバーレア,2,ルミナスランサー,125221030,7ThYc
極天竜鳴,ロイヤル,ゴールドレア,2,神速のクイックブレーダー,125231010,7Tj-Y
極天竜鳴,ロイヤル,ゴールドレア,2,剣戟のルミナスナイト,125231020,7Tj-i
極天竜鳴,ロイヤル,レジェンド,8,レジェンドソードコマンダー,125241010,7TmQo
極天竜鳴,ロイヤル,レジェンド,5,グロリアスセイバー・オーレリア,125241020,7TmQy
極天竜鳴,ウィッチ,ブロンズレア,2,ウィズダムオウル,125311010,7U1WY
極天竜鳴,ウィッチ,ブロンズレア,5,エレガントウィッチ,125311020,7U1Wi
極天竜鳴,ウィッチ,ブロンズレア,5,ブレイズボム,125314010,7U2FQ
極天竜鳴,ウィッチ,ブロンズレア,1,チャームマジック,125314020,7U2Fa
極天竜鳴,ウィッチ,シルバーレア,2,遥かなる叡智・レヴィ,125321010,7U3yo
極天竜鳴,ウィッチ,シルバーレア,2,マナリアメイド・ハンナ,125321020,7U3yy
極天竜鳴,ウィッチ,シルバーレア,5,魔眼の行使,125324010,7U4hg
極天竜鳴,ウィッチ,ゴールドレア,4,工房の錬金術師・ノノ,125331010,7U6P2
極天竜鳴,ウィッチ,ゴールドレア,10,マナリアの詠唱者・クレイグ,125331020,7U6PC
極天竜鳴,ウィッチ,レジェンド,8,セブンズフォースソーサラー,125341010,7U8rI
極天竜鳴,ウィッチ,レジェンド,3,始まりの魔術・マナリア,125341020,7U8rS
極天竜鳴,ドラゴン,ブロンズレア,4,撃墜の竜騎,125411010,7UPx2
極天竜鳴,ドラゴン,ブロンズレア,2,武闘の竜人,125411020,7UPxC
極天竜鳴,ドラゴン,ブロンズレア,7,ヘイルドラゴン,125411030,7UPxM
極天竜鳴,ドラゴン,ブロンズレア,1,マーメイドソング,125414010,7UQfw
極天竜鳴,ドラゴン,シルバーレア,3,双竜の導き手,125421010,7USNI
極天竜鳴,ドラゴン,シルバーレア,3,堅殻のドラゴスネーク,125421020,7USNS
極天竜鳴,ドラゴン,シルバーレア,2,片倉小十郎,125421030,7USNc
極天竜鳴,ドラゴン,ゴールドレア,4,激昂のリヴァイアサン,125431010,7UUpY
極天竜鳴,ドラゴン,ゴールドレア,2,リザードブレス,125434010,7UVYQ
極天竜鳴,ドラゴン,レジェンド,10,インフィニットフレイムドラゴン,125441010,7UXFo
極天竜鳴,ドラゴン,レジェンド,6,黒翼の覇者・フォルテ,125441020,7UXFy
極天竜鳴,ネクロマンサー,ブロンズレア,4,深淵の従者,125511010,7UoLY
極天竜鳴,ネクロマンサー,ブロンズレア,2,麗墓の幽霊,125511020,7UoLi
極天竜鳴,ネクロマンサー,ブロンズレア,3,デッドバイヤー,125511030,7UoLs
極天竜鳴,ネクロマンサー,ブロンズレア,2,寿命の確認,125514010,7Up4Q
極天竜鳴,ネクロマンサー,シルバーレア,1,空想する死神・ミーノ,125521010,7Uqno
極天竜鳴,ネクロマンサー,シルバーレア,3,巡回する不死者,125521020,7Uqny
極天竜鳴,ネクロマンサー,シルバーレア,2,霊魂の統率,125524010,7UrWg
極天竜鳴,ネクロマンサー,ゴールドレア,6,冥河の流葬・カローン,125531010,7UtE2
極天竜鳴,ネクロマンサー,ゴールドレア,3,冥道の烈牙・オルトロス,125531020,7UtEC
極天竜鳴,ネクロマンサー,レジェンド,9,デッドソウルテイカー,125541010,7UvgI
極天竜鳴,ネクロマンサー,レジェンド,2,冥焔の獄犬・ケルベロス,125541020,7UvgS
極天竜鳴,ヴァンパイア,ブロンズレア,2,狡蜘の悪魔,125611010,7VAm2
極天竜鳴,ヴァンパイア,ブロンズレア,3,熟練のデビルハンター,125611020,7VAmC
極天竜鳴,ヴァンパイア,ブロンズレア,6,狂騒の悪鬼,125611030,7VAmM
極天竜鳴,ヴァンパイア,ブロンズレア,1,忍び寄る残酷,125614010,7VBUw
極天竜鳴,ヴァンパイア,シルバーレア,2,舞踏のソウルミニデビル,125621010,7VDCI
極天竜鳴,ヴァンパイア,シルバーレア,3,致命の毒蛇,125621020,7VDCS
極天竜鳴,ヴァンパイア,シルバーレア,4,ブラッディスラッシュ,125624010,7VDxA
極天竜鳴,ヴァンパイア,ゴールドレア,4,高貴なる闇夜・ヴァイト,125631010,7VFeY
極天竜鳴,ヴァンパイア,ゴールドレア,2,クイーンキャッスル,125633010,7VG7o
極天竜鳴,ヴァンパイア,レジェンド,9,アビスドゥームロード,125641010,7VI4o
極天竜鳴,ヴァンパイア,レジェンド,2,紅き血の女王・ヴァンピィ,125641020,7VI4y
極天竜鳴,ビショップ,ブロンズレア,1,天罰の司祭,125711010,7VZAY
極天竜鳴,ビショップ,ブロンズレア,2,仮面の修道女,125711020,7VZAi
極天竜鳴,ビショップ,ブロンズレア,3,ズラトロク,125711030,7VZAs
極天竜鳴,ビショップ,ブロンズレア,1,気高き魔除け,125713010,7VZfo
極天竜鳴,ビショップ,シルバーレア,2,セイクリッドシスター・ティナ,125721010,7Vbco
極天竜鳴,ビショップ,シルバーレア,4,ホーリーナイト・ルシウス,125721020,7Vbcy
極天竜鳴,ビショップ,シルバーレア,1,教皇の祭器,125723010,7Vc62
極天竜鳴,ビショップ,ゴールドレア,2,天昇のプリズムプリースト,125731010,7Ve32
極天竜鳴,ビショップ,ゴールドレア,2,詠唱：神聖なる雄叫び,125733010,7VeYI
極天竜鳴,ビショップ,レジェンド,4,インペリアルセイント,125741010,7VgVI
極天竜鳴,ビショップ,レジェンド,3,救済の聖女・ジャンヌ,125741020,7VgVS
極天竜鳴,ネメシス,ブロンズレア,2,花園に咲く人形,125811010,7Vxb2
極天竜鳴,ネメシス,ブロンズレア,3,ウォーターガンナー,125811020,7VxbC
極天竜鳴,ネメシス,ブロンズレア,1,メカニカルドッグ,125811030,7VxbM
極天竜鳴,ネメシス,ブロンズレア,1,生命の培養,125814010,7VyJw
極天竜鳴,ネメシス,シルバーレア,2,解放の少女・ローザ,125821010,7V-1I
極天竜鳴,ネメシス,シルバーレア,2,勇気の少年・カシム,125821020,7V-1S
極天竜鳴,ネメシス,シルバーレア,4,ヴァリアブルメーカー,125821030,7V-1c
極天竜鳴,ネメシス,ゴールドレア,2,次元の観測者・ティル,125831010,7W0TY
極天竜鳴,ネメシス,ゴールドレア,5,外界の審判者・ノルン,125831020,7W0Ti
極天竜鳴,ネメシス,レジェンド,6,エンドレスワールド・オーキス,125841010,7W2vo
極天竜鳴,ネメシス,レジェンド,3,神器鳴動,125844010,7W3eg
プライズ,エルフ,レジェンド,3,エンシェントエルフ,701141010,fof0I
プライズ,ロイヤル,レジェンド,6,海底都市王・乙姫,701241010,fp1Qo
プライズ,ウィッチ,レジェンド,4,マーリン,701341010,fpPrI
プライズ,ドラゴン,レジェンド,6,ダークドラグーン・フォルテ,701441010,fpoFo
プライズ,ネクロマンサー,レジェンド,5,ケルベロス,701541010,fqAgI
プライズ,ヴァンパイア,レジェンド,6,クイーンヴァンパイア,701641010,fqZ4o
プライズ,ビショップ,レジェンド,8,ジャンヌダルク,701741010,fqxVI
プライズ,エルフ,ブロンズレア,1,対空射撃,702114010,fsMZQ
